K;Detector;Keypoint1;Keypoint11;Keypoint2;Keypoint22;Descriptor;Descriptor1;Descriptor2;Matching;Matcher;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;0.0;2001.0;2001.0;2001.0;2001.0;0.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.08791017532348633;0.023517847061157227
0.0;0.0;nan;nan;nan;nan;1.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;0.0;nan;nan;nan;nan;2.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;0.0;2001.0;1893.0;2001.0;1893.0;3.0;1893.0;1893.0;4.0;0.0;1503.0;1503.0;100.0;0.10294580459594727;0.016554832458496094;0.029795169830322266
0.0;0.0;nan;nan;nan;nan;4.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;0.0;2001.0;2001.0;2001.0;2001.0;5.0;2001.0;2001.0;4.0;0.0;1588.0;1588.0;100.0;0.10294580459594727;0.12459731101989746;0.025500774383544922
0.0;0.0;2001.0;1539.0;2001.0;1539.0;6.0;1539.0;1539.0;4.0;0.0;1214.0;1214.0;100.0;0.10294580459594727;0.008211612701416016;0.021063804626464844
0.0;0.0;2001.0;1822.0;2001.0;1822.0;7.0;1822.0;1822.0;4.0;0.0;1821.0;1821.0;100.0;0.10294580459594727;0.004339694976806641;0.013806581497192383
0.0;0.0;2001.0;2001.0;2001.0;2001.0;8.0;2001.0;2001.0;4.0;0.0;1585.0;1585.0;100.0;0.10294580459594727;0.008362293243408203;0.04607248306274414
0.0;0.0;2001.0;1842.0;2001.0;1842.0;9.0;1842.0;1842.0;4.0;0.0;1811.0;1811.0;100.0;0.10294580459594727;0.002086639404296875;0.012268781661987305
0.0;0.0;2001.0;2001.0;2001.0;2001.0;10.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.11613225936889648;0.018025875091552734
0.0;0.0;2001.0;2001.0;2001.0;2001.0;11.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.11694693565368652;0.017121553421020508
0.0;0.0;2001.0;2001.0;2001.0;2001.0;12.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.11529064178466797;0.017056941986083984
0.0;0.0;2001.0;2001.0;2001.0;2001.0;13.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.11121416091918945;0.01694512367248535
0.0;0.0;2001.0;2001.0;2001.0;2001.0;14.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.0020961761474609375;0.030176162719726562
0.0;0.0;2001.0;2001.0;2001.0;2001.0;15.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.0015201568603515625;0.025369644165039062
0.0;0.0;2001.0;2001.0;2001.0;2001.0;16.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.0016491413116455078;0.025949478149414062
0.0;0.0;2001.0;2001.0;2001.0;2001.0;17.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.0019390583038330078;0.02917170524597168
0.0;0.0;2001.0;2001.0;2001.0;2001.0;18.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.0013270378112792969;0.019126415252685547
0.0;0.0;2001.0;2001.0;2001.0;2001.0;19.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.0013267993927001953;0.01815319061279297
0.0;0.0;2001.0;2001.0;2001.0;2001.0;20.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.001344442367553711;0.01941680908203125
0.0;0.0;2001.0;2001.0;2001.0;2001.0;21.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.001196146011352539;0.018790245056152344
0.0;0.0;2001.0;2001.0;2001.0;2001.0;22.0;2001.0;2001.0;4.0;0.0;2001.0;2001.0;100.0;0.10294580459594727;0.021947622299194336;0.01902461051940918
