K;Detector;Keypoint1;Keypoint11;Keypoint2;Keypoint22;Descriptor;Descriptor1;Descriptor2;Matching;Matcher;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;3.0;3701.0;3667.0;3701.0;3667.0;9.0;3667.0;3667.0;4.0;0.0;3482.0;3482.0;100.0;0.044936180114746094;0.003866910934448242;0.02162003517150879
0.0;3.0;3701.0;3701.0;3701.0;3701.0;10.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.21384525299072266;0.03503227233886719
0.0;3.0;3701.0;3701.0;3701.0;3701.0;11.0;3701.0;3701.0;4.0;0.0;3700.0;3700.0;100.0;0.044936180114746094;0.2149815559387207;0.03562021255493164
0.0;3.0;3701.0;3701.0;3701.0;3701.0;12.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.21309328079223633;0.03554558753967285
0.0;3.0;3701.0;3701.0;3701.0;3701.0;13.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.20739960670471191;0.03642463684082031
0.0;3.0;3701.0;3701.0;3701.0;3701.0;14.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.00462651252746582;0.0806570053100586
0.0;3.0;3701.0;3701.0;3701.0;3701.0;15.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.003374814987182617;0.06516599655151367
0.0;3.0;3701.0;3701.0;3701.0;3701.0;16.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.0035042762756347656;0.06667256355285645
0.0;3.0;3701.0;3701.0;3701.0;3701.0;17.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.0028944015502929688;0.06616950035095215
0.0;3.0;3701.0;3701.0;3701.0;3701.0;18.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.0025687217712402344;0.04485511779785156
0.0;3.0;3701.0;3701.0;3701.0;3701.0;19.0;3701.0;3701.0;4.0;0.0;3700.0;3700.0;100.0;0.044936180114746094;0.0025177001953125;0.045282840728759766
0.0;3.0;3701.0;3701.0;3701.0;3701.0;20.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.0022449493408203125;0.0434572696685791
0.0;3.0;3701.0;3701.0;3701.0;3701.0;21.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.002024412155151367;0.04416036605834961
0.0;3.0;3701.0;3701.0;3701.0;3701.0;22.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.03675341606140137;0.0410008430480957
0.0;3.0;3701.0;3701.0;3701.0;3701.0;23.0;3701.0;3701.0;4.0;0.0;3700.0;3700.0;100.0;0.044936180114746094;0.03670215606689453;0.0430140495300293
0.0;3.0;3701.0;3701.0;3701.0;3701.0;24.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.03627777099609375;0.0411527156829834
0.0;3.0;3701.0;3701.0;3701.0;3701.0;25.0;3701.0;3701.0;4.0;0.0;3701.0;3701.0;100.0;0.044936180114746094;0.03432798385620117;0.04186439514160156
