9.104330708661417759e+01	8.379653906659675044e+01	7.770034843205574759e+01	7.306985294117647811e+01	8.378684807256236411e+01	8.846722523410547012e+01	8.290968090859924189e+01	7.545787545787545980e+01	7.227399813606709245e+01	8.371126228269085345e+01
8.368263473053892199e+01	7.777777777777778567e+01	7.142857142857143060e+01	5.508262393590385386e+01	7.243243243243243512e+01	8.170974155069582423e+01	7.739032620922384353e+01	6.872427983539094498e+01	5.281124497991967814e+01	7.280504277352544307e+01
8.947876447876448935e+01	8.176583493282150528e+01	6.928838951310861205e+01	6.369365002423654687e+01	8.080598255089323345e+01	8.678977272727273373e+01	8.094534711964548990e+01	6.850393700787401485e+01	6.068007662835248794e+01	8.042131350681536617e+01
7.715736040609137092e+01	4.749536178107607043e+01	6.222222222222222143e+01	4.171284634760705501e+01	4.972257789159197472e+01	7.441629408842523219e+01	4.564943253467843931e+01	5.777777777777777146e+01	4.063297600816743227e+01	4.942381562099871672e+01
6.974747474747474030e+01	5.326244562590623133e+01	4.619289340101522612e+01	3.398398398398398257e+01	3.204616067465601503e+01	6.861861861861862621e+01	5.262901655306718851e+01	4.242424242424242209e+01	3.351731058705469479e+01	3.214607754733994938e+01
6.184340931615460590e+01	3.519394512771996375e+01	4.065420560747663359e+01	2.095337873232058712e+01	2.792489167067886413e+01	6.027464443354585200e+01	3.477846593616007453e+01	3.925233644859812898e+01	2.075669994745139135e+01	2.757122163206180332e+01
4.560975609756097526e+01	2.352607709750566656e+01	2.617801047120418900e+01	2.067156348373557151e+01	2.089694656488549640e+01	4.426934097421203518e+01	2.224810716365754359e+01	2.282608695652173836e+01	1.965678627145085855e+01	2.058122915674130482e+01
