K;Detector;Descriptor;Matching;Matcher;Keypoint1;Keypoint2;Descriptor1;Descriptor2;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;2.0;9.0;4.0;0.0;1517.0;1517.0;1517.0;1517.0;1342.0;1342.0;100.0;0.0057680606842041016;0.0016896724700927734;0.00924372673034668
0.0;2.0;10.0;4.0;0.0;1517.0;1517.0;1517.0;1517.0;1513.0;1513.0;100.0;0.0057680606842041016;0.09322571754455566;0.01220846176147461
0.0;2.0;11.0;4.0;0.0;1517.0;1517.0;1517.0;1517.0;1517.0;1517.0;100.0;0.0057680606842041016;0.0018820762634277344;0.019437074661254883
0.0;2.0;12.0;4.0;0.0;1517.0;1517.0;1517.0;1517.0;1517.0;1517.0;100.0;0.0057680606842041016;0.0011737346649169922;0.013549566268920898
0.0;2.0;13.0;4.0;0.0;1517.0;1517.0;1517.0;1517.0;1517.0;1517.0;100.0;0.0057680606842041016;0.015139102935791016;0.012180805206298828
0.0;3.0;0.0;4.0;0.0;4625.0;4625.0;4625.0;4625.0;4625.0;4625.0;100.0;0.05250811576843262;0.03858590126037598;0.05585432052612305
0.0;3.0;1.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;3.0;2.0;4.0;0.0;4625.0;4625.0;3505.0;3505.0;3505.0;3505.0;100.0;0.05250811576843262;0.011650323867797852;0.04467010498046875
0.0;3.0;3.0;4.0;0.0;4625.0;4625.0;4625.0;4625.0;4622.0;4622.0;100.0;0.05250811576843262;0.0374903678894043;0.10106778144836426
0.0;3.0;4.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;3.0;5.0;4.0;0.0;4625.0;4625.0;4625.0;4625.0;4622.0;4622.0;100.0;0.05250811576843262;0.07996559143066406;0.09249711036682129
0.0;3.0;6.0;4.0;0.0;4625.0;4625.0;3263.0;3263.0;3257.0;3257.0;100.0;0.05250811576843262;0.017143726348876953;0.05862164497375488
0.0;3.0;7.0;4.0;0.0;4625.0;4625.0;4367.0;4367.0;4348.0;4348.0;100.0;0.05250811576843262;0.008315324783325195;0.041713714599609375
0.0;3.0;8.0;4.0;0.0;4625.0;4625.0;4625.0;4625.0;4430.0;4430.0;100.0;0.05250811576843262;0.016994953155517578;0.18969130516052246
0.0;3.0;9.0;4.0;0.0;4625.0;4625.0;4453.0;4453.0;4183.0;4183.0;100.0;0.05250811576843262;0.004220247268676758;0.026297569274902344
0.0;3.0;10.0;4.0;0.0;4625.0;4625.0;4625.0;4625.0;4621.0;4621.0;100.0;0.05250811576843262;0.26348304748535156;0.04903101921081543
0.0;3.0;11.0;4.0;0.0;4625.0;4625.0;4625.0;4625.0;4622.0;4622.0;100.0;0.05250811576843262;0.005554914474487305;0.12284278869628906
0.0;3.0;12.0;4.0;0.0;4625.0;4625.0;4625.0;4625.0;4622.0;4622.0;100.0;0.05250811576843262;0.002246379852294922;0.05835723876953125
0.0;3.0;13.0;4.0;0.0;4625.0;4625.0;4625.0;4625.0;4622.0;4622.0;100.0;0.05250811576843262;0.04622077941894531;0.05732917785644531
0.0;4.0;0.0;4.0;0.0;129.0;129.0;129.0;129.0;129.0;129.0;100.0;0.24057745933532715;0.0178680419921875;0.003806591033935547
0.0;4.0;1.0;4.0;0.0;129.0;129.0;129.0;129.0;129.0;129.0;100.0;0.24057745933532715;0.04901313781738281;0.00405430793762207
0.0;4.0;2.0;4.0;0.0;129.0;129.0;101.0;101.0;101.0;101.0;100.0;0.24057745933532715;0.004352569580078125;0.003342866897583008
0.0;4.0;3.0;4.0;0.0;129.0;129.0;125.0;125.0;125.0;125.0;100.0;0.24057745933532715;0.0016238689422607422;0.0036039352416992188
0.0;4.0;4.0;4.0;0.0;129.0;129.0;129.0;129.0;129.0;129.0;100.0;0.24057745933532715;0.1892223358154297;0.0060231685638427734
0.0;4.0;5.0;4.0;0.0;129.0;129.0;129.0;129.0;129.0;129.0;100.0;0.24057745933532715;0.07144498825073242;0.0043697357177734375
0.0;4.0;6.0;4.0;0.0;129.0;129.0;93.0;93.0;93.0;93.0;100.0;0.24057745933532715;0.0008339881896972656;0.0035190582275390625
0.0;4.0;7.0;4.0;0.0;129.0;129.0;118.0;118.0;115.0;115.0;100.0;0.24057745933532715;0.0005078315734863281;0.0033392906188964844
0.0;4.0;8.0;4.0;0.0;129.0;129.0;129.0;129.0;128.0;128.0;100.0;0.24057745933532715;0.0017571449279785156;0.004580020904541016
0.0;4.0;9.0;4.0;0.0;129.0;129.0;122.0;122.0;115.0;115.0;100.0;0.24057745933532715;0.0005288124084472656;0.003866434097290039
0.0;4.0;10.0;4.0;0.0;129.0;129.0;129.0;129.0;129.0;129.0;100.0;0.24057745933532715;0.012222766876220703;0.004202604293823242
0.0;4.0;11.0;4.0;0.0;129.0;129.0;129.0;129.0;129.0;129.0;100.0;0.24057745933532715;0.000690460205078125;0.003965139389038086
0.0;4.0;12.0;4.0;0.0;129.0;129.0;129.0;129.0;129.0;129.0;100.0;0.24057745933532715;0.0005197525024414062;0.003843545913696289
0.0;4.0;13.0;4.0;0.0;129.0;129.0;129.0;129.0;129.0;129.0;100.0;0.24057745933532715;0.0030722618103027344;0.004117727279663086
0.0;5.0;0.0;4.0;0.0;5712.0;5712.0;5712.0;5712.0;5712.0;5712.0;100.0;0.003850221633911133;0.029041528701782227;0.08364725112915039
0.0;5.0;1.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
