K;Detector;Keypoint1;Keypoint11;Keypoint2;Keypoint22;Descriptor;Descriptor1;Descriptor2;Matching;Matcher;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;2.0;1755.0;1755.0;1755.0;1755.0;9.0;1755.0;1755.0;4.0;0.0;1691.0;1691.0;100.0;0.00794076919555664;0.0021598339080810547;0.012799263000488281
0.0;2.0;1755.0;1755.0;1755.0;1755.0;10.0;1755.0;1755.0;4.0;0.0;903.0;903.0;100.0;0.00794076919555664;0.1078636646270752;0.010814666748046875
0.0;2.0;1755.0;1755.0;1755.0;1755.0;11.0;1755.0;1755.0;4.0;0.0;1755.0;1755.0;100.0;0.00794076919555664;0.002615690231323242;0.024584293365478516
0.0;2.0;1755.0;1755.0;1755.0;1755.0;12.0;1755.0;1755.0;4.0;0.0;1755.0;1755.0;100.0;0.00794076919555664;0.0016002655029296875;0.0166623592376709
0.0;2.0;1755.0;1755.0;1755.0;1755.0;13.0;1755.0;1755.0;4.0;0.0;1755.0;1755.0;100.0;0.00794076919555664;0.019186735153198242;0.016381025314331055
0.0;3.0;21990.0;21990.0;21990.0;21990.0;0.0;21990.0;21990.0;4.0;0.0;21990.0;21990.0;100.0;0.21483302116394043;0.13234233856201172;0.9394090175628662
0.0;3.0;nan;nan;nan;nan;1.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;3.0;21990.0;19431.0;21990.0;19431.0;2.0;19431.0;19431.0;4.0;0.0;19428.0;19428.0;100.0;0.21483302116394043;0.03505086898803711;0.7604010105133057
0.0;3.0;21990.0;21990.0;21990.0;21990.0;3.0;21990.0;21990.0;4.0;0.0;21976.0;21976.0;100.0;0.21483302116394043;0.1794900894165039;1.7645742893218994
0.0;3.0;nan;nan;nan;nan;4.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;3.0;21990.0;21990.0;21990.0;21990.0;5.0;21990.0;21990.0;4.0;0.0;21987.0;21987.0;100.0;0.21483302116394043;0.15584754943847656;1.5754048824310303
0.0;3.0;21990.0;18782.0;21990.0;18782.0;6.0;18782.0;18782.0;4.0;0.0;18760.0;18760.0;100.0;0.21483302116394043;0.12525248527526855;1.280038833618164
0.0;3.0;21990.0;21559.0;21990.0;21559.0;7.0;21559.0;21559.0;4.0;0.0;21497.0;21497.0;100.0;0.21483302116394043;0.03803706169128418;0.5280568599700928
0.0;3.0;21990.0;21990.0;21990.0;21990.0;8.0;21990.0;21990.0;4.0;0.0;20792.0;20792.0;100.0;0.21483302116394043;0.07106733322143555;3.8298025131225586
0.0;3.0;21990.0;21720.0;21990.0;21720.0;9.0;21720.0;21720.0;4.0;0.0;18115.0;18115.0;100.0;0.21483302116394043;0.017172574996948242;0.19152331352233887
0.0;3.0;21990.0;21990.0;21990.0;21990.0;10.0;21990.0;21990.0;4.0;0.0;21624.0;21624.0;100.0;0.21483302116394043;1.2391655445098877;0.6535773277282715
0.0;3.0;21990.0;21990.0;21990.0;21990.0;11.0;21990.0;21990.0;4.0;0.0;21978.0;21978.0;100.0;0.21483302116394043;0.013415813446044922;2.3410305976867676
0.0;3.0;21990.0;21990.0;21990.0;21990.0;12.0;21990.0;21990.0;4.0;0.0;21977.0;21977.0;100.0;0.21483302116394043;0.0077571868896484375;0.9474358558654785
0.0;3.0;21990.0;21990.0;21990.0;21990.0;13.0;21990.0;21990.0;4.0;0.0;21980.0;21980.0;100.0;0.21483302116394043;0.234053373336792;0.9551815986633301
0.0;4.0;nan;nan;nan;nan;0.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;4.0;nan;nan;nan;nan;1.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;4.0;nan;nan;nan;nan;2.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;4.0;nan;nan;nan;nan;3.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;4.0;nan;nan;nan;nan;4.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;4.0;nan;nan;nan;nan;5.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;4.0;nan;nan;nan;nan;6.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;4.0;nan;nan;nan;nan;7.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;4.0;nan;nan;nan;nan;8.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
