K;Detector;Descriptor;Matching;Matcher;Keypoint1;Keypoint2;Descriptor1;Descriptor2;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;0.0;0.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.0702826976776123;0.06776094436645508;0.023116111755371094
0.0;0.0;1.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;0.0;2.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;0.0;3.0;4.0;0.0;2000.0;2000.0;1915.0;1915.0;1502.0;1502.0;100.0;0.0702826976776123;0.0155792236328125;0.03046441078186035
0.0;0.0;4.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;0.0;5.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;1565.0;1565.0;100.0;0.0702826976776123;0.10085606575012207;0.02594280242919922
0.0;0.0;6.0;4.0;0.0;2000.0;2000.0;1593.0;1593.0;1258.0;1258.0;100.0;0.0702826976776123;0.008222818374633789;0.023039817810058594
0.0;0.0;7.0;4.0;0.0;2000.0;2000.0;1803.0;1803.0;1801.0;1801.0;100.0;0.0702826976776123;0.003904104232788086;0.016513824462890625
0.0;0.0;8.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;1558.0;1558.0;100.0;0.0702826976776123;0.007573604583740234;0.047780752182006836
0.0;0.0;9.0;4.0;0.0;2000.0;2000.0;1826.0;1826.0;1758.0;1758.0;100.0;0.0702826976776123;0.0020933151245117188;0.013227224349975586
0.0;0.0;10.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.0702826976776123;0.11513471603393555;0.016878128051757812
0.0;0.0;11.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.0702826976776123;0.0021517276763916016;0.03191781044006348
0.0;0.0;12.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.0702826976776123;0.0011570453643798828;0.01976799964904785
0.0;0.0;13.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.0702826976776123;0.020722627639770508;0.017937183380126953
0.0;1.0;0.0;4.0;0.0;209.0;209.0;209.0;209.0;209.0;209.0;100.0;0.054572105407714844;0.017578840255737305;0.005170345306396484
0.0;1.0;1.0;4.0;0.0;209.0;209.0;209.0;209.0;209.0;209.0;100.0;0.054572105407714844;0.047564029693603516;0.004559993743896484
0.0;1.0;2.0;4.0;0.0;209.0;209.0;198.0;198.0;198.0;198.0;100.0;0.054572105407714844;0.003551483154296875;0.004698991775512695
0.0;1.0;3.0;4.0;0.0;209.0;209.0;209.0;209.0;209.0;209.0;100.0;0.054572105407714844;0.002264261245727539;0.005120992660522461
0.0;1.0;4.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;1.0;5.0;4.0;0.0;209.0;209.0;209.0;209.0;209.0;209.0;100.0;0.054572105407714844;0.06647706031799316;0.005185365676879883
0.0;1.0;6.0;4.0;0.0;209.0;209.0;192.0;192.0;192.0;192.0;100.0;0.054572105407714844;0.0013201236724853516;0.005147457122802734
0.0;1.0;7.0;4.0;0.0;209.0;209.0;209.0;209.0;209.0;209.0;100.0;0.054572105407714844;0.0007035732269287109;0.004397869110107422
0.0;1.0;8.0;4.0;0.0;209.0;209.0;209.0;209.0;206.0;206.0;100.0;0.054572105407714844;0.0019779205322265625;0.005764961242675781
0.0;1.0;9.0;4.0;0.0;209.0;209.0;209.0;209.0;206.0;206.0;100.0;0.054572105407714844;0.0005509853363037109;0.00449371337890625
0.0;1.0;10.0;4.0;0.0;209.0;209.0;209.0;209.0;209.0;209.0;100.0;0.054572105407714844;0.017192602157592773;0.0048885345458984375
0.0;1.0;11.0;4.0;0.0;209.0;209.0;209.0;209.0;209.0;209.0;100.0;0.054572105407714844;0.0007145404815673828;0.0045986175537109375
0.0;1.0;12.0;4.0;0.0;209.0;209.0;209.0;209.0;209.0;209.0;100.0;0.054572105407714844;0.0006456375122070312;0.004344940185546875
0.0;1.0;13.0;4.0;0.0;209.0;209.0;209.0;209.0;209.0;209.0;100.0;0.054572105407714844;0.0036106109619140625;0.004393815994262695
0.0;2.0;0.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;1999.0;1999.0;100.0;0.007949590682983398;0.11011242866516113;0.020390748977661133
0.0;2.0;1.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;2.0;2.0;4.0;0.0;2000.0;2000.0;1980.0;1980.0;1980.0;1980.0;100.0;0.007949590682983398;0.009299039840698242;0.022563457489013672
0.0;2.0;3.0;4.0;0.0;2000.0;2000.0;1859.0;1859.0;1859.0;1859.0;100.0;0.007949590682983398;0.016293048858642578;0.030050039291381836
0.0;2.0;4.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;2.0;5.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;1996.0;1996.0;100.0;0.007949590682983398;0.07030487060546875;0.026459693908691406
0.0;2.0;6.0;4.0;0.0;2000.0;2000.0;1959.0;1959.0;1947.0;1947.0;100.0;0.007949590682983398;0.009651899337768555;0.030344247817993164
0.0;2.0;7.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;1939.0;1939.0;100.0;0.007949590682983398;0.004032135009765625;0.016462326049804688
0.0;2.0;8.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;1461.0;1461.0;100.0;0.007949590682983398;0.0075643062591552734;0.046117544174194336
0.0;2.0;9.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;1824.0;1824.0;100.0;0.007949590682983398;0.0022902488708496094;0.013189554214477539
0.0;2.0;10.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;1790.0;1790.0;100.0;0.007949590682983398;0.1205282211303711;0.016407251358032227
0.0;2.0;11.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.007949590682983398;0.0026395320892333984;0.029278278350830078
0.0;2.0;12.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.007949590682983398;0.0017018318176269531;0.019460201263427734
0.0;2.0;13.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.007949590682983398;0.020674705505371094;0.01766037940979004
0.0;3.0;0.0;4.0;0.0;9998.0;9998.0;9998.0;9998.0;9998.0;9998.0;100.0;0.09952020645141602;0.06263041496276855;0.21067285537719727
0.0;3.0;1.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;3.0;2.0;4.0;0.0;9998.0;9998.0;8222.0;8222.0;8222.0;8222.0;100.0;0.09952020645141602;0.018699169158935547;0.15877819061279297
0.0;3.0;3.0;4.0;0.0;9998.0;9998.0;9998.0;9998.0;9997.0;9997.0;100.0;0.09952020645141602;0.07774138450622559;0.3894922733306885
0.0;3.0;4.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;3.0;5.0;4.0;0.0;9998.0;9998.0;9998.0;9998.0;9998.0;9998.0;100.0;0.09952020645141602;0.09046363830566406;0.3404581546783447
